prod_id;users;prod_name_long;prod_brand;tags; prod_unit_price ;rating
256;9631;Insecticida Rayol repuesto automático botánica x 250ml;RAYOL;Insecticidas;10.213;7
257;5411;Insecticida Repelente Liquido Contra Zancudos 45 Noches Raid und Eléctrica + Repuesto x 32.9ml;RAID;Insecticidas;13.013;1
258;6932;Insecticida Spray Contra Mosquitos Moscas y Otros Voaldores Rayol x 400ml;RAYOL;Insecticidas;11.193;3
259;5898;Pastillas Repelente Contra Zancudos 12 Noches De Protección Raid x 12 Pastillas;RAID;Insecticidas;6.433;10
260;8588;Pastillas Repelente Contra Zancudos 24 Noches De Protección Raid x 24 Pastillas;RAID;Insecticidas;14.990;3
261;8147;Repuesto Insecticida Repelente Liquido Contra Zancudos 45 Noches Raid x 32.9ml;RAID;Insecticidas;11.893;7
262;3669;Rodenticida Raplag Pellets x 20g;BICHEK;Insecticidas;2.513;10
263;788;Cubre rasguños Binner muebles x 300ml;BINNER;Limpieza de superficies;7.693;5
264;5927;Cubre rasguños Lps x 500 ml;LPS;Limpieza de superficies;4.053;6
265;4937;Desinfectante lavanda Lps x 1000 ml;LPS;Limpieza de superficies;4.193;6
266;3459;Easy Off Hornos Corriente 275gr;EASY OFF BANG;Limpieza de superficies;6.433;5
267;4391;Easy Off Hornos Limón 275gr;EASY OFF BANG;Limpieza de superficies;5.033;1
268;5808;Limpia pisos Blancox relajante lavanda eucalipto x 1800ml;KOSTRITZER;Limpieza de superficies;9.390;8
269;1459;Limpia pisos Blancox relajante pague 1500ml lleve 3000ml;KOTEX;Limpieza de superficies;13.990;4
270;5847;Limpia Pisos Campos De Lavanda Mr Musculo ;MR MUSCULO;Limpieza de superficies;6.013;10
271;1414;Limpia vidrios anti empañante spray Limpia Ya x 500ml;LIMPIA YA;Limpieza de superficies;1.365;0
272;745;Limpia Vidrios Cristal Alcohol Repuesto Doypack 500ml;EASY OFF BANG;Limpieza de superficies;4.613;8
273;2298;Limpia Vidrios Cristal Pistola 500ml;EASY OFF BANG;Limpieza de superficies;7.693;10
274;5283;Limpia Vidrios Cristal Repuesto Doypack 500ml;EASY OFF BANG;Limpieza de superficies;4.613;10
275;1742;Limpia vidrios magistral x 2000ml;KONNY;Limpieza de superficies;6.853;9
276;2464;Limpia Vidrios Repuesto 2000ml;EASY OFF BANG;Limpieza de superficies;13.713;7
277;8089;Limpiador Binner vidrios espejos doypack x 2 und x 500 ml c-u;BINNER;Limpieza de superficies;8.393;1
278;4058;Limpiador cuero c/acondicionado x 500 ml;BINNER;Limpieza de superficies;24.493;3
279;4380;Limpiador de acero inoxidable dr. Beckmann x 250ml;DR.BECKMANN;Limpieza de superficies;13.713;10
280;7118;Limpiador de madera con jabón pisto búfalo x 360ml;BUFALO;Limpieza de superficies;3.913;5
281;4926;Limpiador Líquido Fabuloso Antibacterial Fresca Lavanda 5L;FABULOSO;Limpieza de superficies;15.890;9
282;5179;Limpiador protección mesones granito mármol binner x 350ml;BINNER;Limpieza de superficies;13.993;0
283;6712;Limpiahornos andin x 350gr;ANDINA;Limpieza de superficies;5.873;5
284;2654;Limpiapisos Dersa 1A citrus x 1000 ml;1A;Limpieza de superficies;5.593;9
285;6302;Limpiapisos Dersa 1A citrus x 2000 ml;1A;Limpieza de superficies;8.393;7
286;9493;Limpiavidrios  easy off bang crital pistola + repuesto x 500ml c-u;EASY OFF BANG;Limpieza de superficies;8.113;10
287;802;Limpiavidrios Binner citrus 2 en 1 x 500 ml;BINNER;Limpieza de superficies;6.993;4
288;4864;Limpiavidrios doble uso new andin;NEW ANDIN;Limpieza de superficies;15.813;4
289;1334;Limpiavidrios Eterna esencia citrica x 2 und x 500ml c-u;ETERNA;Limpieza de superficies;9.513;8
290;4148;Limpiavidrios limón atomizador lps x 500ml;LPS;Limpieza de superficies;3.073;1
291;2110;Lustra muebles Binner micro emulsión citrus x 400ml;BINNER;Limpieza de superficies;11.893;2
292;9255;Lustra muebles Lps x 500 ml;LPS;Limpieza de superficies;4.053;6
293;2254;Lustrador bálsamo cuero búfalo x 200 ml gratis paño;BUFALO;Limpieza de superficies;6.433;6
294;5931;Lustrador De Muebles En Aerosol Limpieza Brillo y Protección Limón Pride x 400ml;PRIDE;Limpieza de superficies;8.673;6
295;4393;Mansión Cubrerasguños 200ml;MANSION;Limpieza de superficies;4.753;4
296;8173;Oferta restaurador de muebles x 200ml gratis paño;BUFALO;Limpieza de superficies;5.873;5
297;9707;Repuesto Liquido Vidrios y Multiuso Campos De Lavanda Mr Musculo x 500ml;MR MUSCULO;Limpieza de superficies;3.633;2
298;5784;Rodillo quita pelusa mini Ubl x 15 hojas + repuesto x 5 und;UBL;Limpieza de superficies;4.193;10
299;3933;Rodillo quita pelusa Ubl x 20 hojas + repuesto x 2 und;UBL;Limpieza de superficies;4.193;9
300;6913;Toalla cocina Familia practi diarias x 150 hojas x 1 rollo;FAMILIA;Limpieza de superficies;4.090;1
301;907;Toallas de Cocina Familia AcolchaMAX blanca x 3 rollos de 44 Hojas;FAMILIA;Limpieza de superficies;7.590;8
302;9558;Toallas de Cocina Familia AcolchaMAX Decorada de 44 Hojas;FAMILIA;Limpieza de superficies;3.190;7
303;6242;Toallas de Cocina Familia Practi-diarias X 2 Rollos de 52 Hojas;FAMILIA;Limpieza de superficies;2.690;1
304;9279;Toallas de Cocina Familia Practi-diarias X 4 Rollos de 52 Hojas;FAMILIA;Limpieza de superficies;5.790;4
305;6513;Brasso Crema Brillametal 70gr;BRASSO;Limpieza de superficies;6.293;3
306;402;Brilla metal Silvo liquido x 250 ml;SILVO;Limpieza de superficies;15.113;0
307;5863;Brillo Para Muebles En Crema Lavanda Pride x 220ml;PRIDE;Limpieza de superficies;5.313;7
308;4427;Acido Magistral limpia desmancha x 2000 ml;MAGISTRAL;Limpieza W.C.;10.913;10
309;214;Acido Magistral limpia desmancha x 800ml;KRE-O;Limpieza W.C.;5.313;2
310;392;Ambientador Glop Limpia y Desodoriza el Inodoro Lavanda Tergo x 48g;TERGO;Limpieza W.C.;3.633;8
311;2583;Ambientador Glop Limpia y Desodoriza el Inodoro Pino Tergo x 48g;TERGO;Limpieza W.C.;3.633;9
312;3279;Chupa sanitarios - trad task;TASK;Limpieza W.C.;4.333;9
313;8986;Clorox Antihongos Gatillo x 500ml;CLOROX;Limpieza W.C.;11.193;7
314;4334;Clorox Baño Gatillo x 500ml;CLOROX;Limpieza W.C.;13.013;8
315;3378;Creolina magistral frasco x 250ml;MAGISTRAL;Limpieza W.C.;3.423;7
316;8452;Desinfectante Blancox baño pistola x 500 ml;BLANCOX;Limpieza W.C.;12.390;8
317;1859;Desinfectante Glop Limpia y Desodoriza el Inodoro Lavanda Tergo 3 und x 48g c-u;TERGO;Limpieza W.C.;10.073;3
318;7483;Desinfectante Liquido Para Inodoros Limpieza Avanzada 5 En 1 Marina Pato x 500ml;PATO;Limpieza W.C.;6.993;0
319;2924;Desinfectante Liquido Para Inodoros Limpieza Avanzada 5 En 1 Naturaleza Pato x 500ml;PATO;Limpieza W.C.;7.973;8
320;136;Desinfectante Pato discos activos lima cítricos aparato + repuesto x 42 g;PATO;Limpieza W.C.;7.693;5
321;5575;Gel Mr Músculo discos activos para sanitario brisa mar x 42 g + aplicador x 2und;MR MUSCULO;Limpieza W.C.;6.293;9
322;5785;Gel Mr Músculo discos activos para sanitario brisa mar x 42 g;MR MUSCULO;Limpieza W.C.;4.753;9
323;2612;Limpiador antihongos Maxima x 500 ml;MAXIMA MP;Limpieza W.C.;2.093;7
324;4672;Limpiador Binner desinfección baños ducha x 500 ml + repuesto x 500 ml Precio Especial;BINNER;Limpieza W.C.;12.593;4
325;6797;Limpiador Binner verde desinfección baños duchas x 500 ml;BINNER;Limpieza W.C.;12.313;3
326;3225;Limpiador de inodoros Binner tanque pino x 96 g;BINNER;Limpieza W.C.;3.857;2
327;6116;Limpiador de piso brillo desinfectante lavanda  Binner ;BINNER;Limpieza W.C.;10.493;5
328;7170;Limpiador Liquido 5 En 1 Total Baño Mr Musculo x 500ml;MR MUSCULO;Limpieza W.C.;8.673;10
329;2735;Limpiador Pato inodoro fragancia marina pastilla x 4 und x 40 g c-u Precio Especial;PATO;Limpieza W.C.;10.913;4
330;3768;Multiusos Easy Off Bang x 500 ml + Quita grasa x 500 ml;EASY OFF BANG;Limpieza W.C.;9.093;7
331;5942;Pastilla Limpiador Adhesivo Continuo Para Inodoros 4 En 1 Brisa De Mar Pato x 30g;PATO;Limpieza W.C.;4.053;6
332;3083;Pastilla Limpiador Adhesivo Continuo Para Inodoros 4 En 1 Cítrico Pato x 30g;PATO;Limpieza W.C.;4.053;9
333;3437;Pastilla Limpiador Adhesivo Continuo Para Inodoros 4 En 1 Lavanda Pato x 30g;PATO;Limpieza W.C.;4.053;2
334;8703;Pastilla Máxima tanque 3 en 1 x 48g;MAXIMA MP;Limpieza W.C.;2.093;5
335;7331;Pastilla Máxima tanque 3en1 x 6 und x 48g c-u;MAXIMA MP;Limpieza W.C.;9.373;9
336;6398;Pastilla Máxima tanque 3en1 x 3 und x 48g c-u;MAXIMA MP;Limpieza W.C.;5.173;10
337;5094;Pastilla Mini Blister Para Tanque Limpiador Continuo Para Inodoros Fragancia Marina Pato 2 Pack 40g;PATO;Limpieza W.C.;6.853;9
338;6440;Pastillas Para Tanque Limpiador Continuo Para Inodoros Fragancia Marina Pato x 48g;PATO;Limpieza W.C.;3.773;3
339;4624;Pastillas Para Tanque Limpiador Continuo Para Inodoros Fragancia Pino Pato x 48g;PATO;Limpieza W.C.;3.773;3
340;7998;Pato tanque azul x 3 pastillas x 40 g c-u precio especial;PATO;Limpieza W.C.;8.813;9
341;3302;Repuesto Discos Activos Gel Limpiador Continuo 4 En 1 Lima Fresca Cítrica Pato 1 Dispensador x 42g;PATO;Limpieza W.C.;4.613;0
342;231;Repuesto Limpiador Liquido 5 En 1 Total Baño Mr Musculo x 500ml;MR MUSCULO;Limpieza W.C.;5.733;8
343;4630;Cepillo Eterna sanitario con base x1und;ETERNA;Limpieza W.C.;14.390;1
344;8369;Cepillo Sanitario Con Base;TASK;Limpieza W.C.;9.190;0
345;5495;Crema Frotex multiusos x 750g;FROTEX;Multiusos;12.593;9
346;8642;Crema multiusos frotex x 550g;FROTEX;Multiusos;11.193;6
347;3886;Crema multi detergente dispensador frotex x 250g;FROTEX;Multiusos;6.013;9
348;9084;Desengrasante biovarsol x 850ml;BIOVARSOL;Multiusos;8.393;6
349;8977;Desengrasante Eterna esencia cítrica x 500ml + repuesto x 500ml;ETERNA;Multiusos;8.673;3
350;3117;Desengrasante limpia ya  spray x 500ml;LIMPIA YA;Multiusos;1.365;4
351;3370;Desengrasante Máxima citrico x 1000ml;MAXIMA;Multiusos;2.653;2
352;7327;Desengrasante verde antibacterial cocina binner x 500ml;BINNER;Multiusos;10.073;7
353;8155;Easy off bang quitagrasa doypack pague 2 lleve 3 x 500ml;EASY OFF BANG;Multiusos;7.693;9
354;9442;EOB Multiusos DP 500ml;EASY OFF BANG;Multiusos;6.153;5
355;4937;Limpiador 1a polvo limón polychlor x 500g;1A;Multiusos;2.303;10
356;4804;Limpiador antibacterial de neveras binner x 500;BINNER;Multiusos;9.793;4
357;5596;Limpiador Azul Klean multiusos lavanda líquido x 950 ml gratis 150 ml;AZUL KLEAN;Multiusos;3.353;4
358;9795;Limpiador Beisbol diario laminados madera x 450 ml;BEISBOL;Multiusos;4.613;2
359;632;Limpiador Beisbol diario porcelanato marmol x 700 ml;BEISBOL;Multiusos;9.093;4
360;2336;Limpiador Binner desinfectante baños duchas x 2 und x 500 ml c-u;BINNER;Multiusos;9.793;3
361;5587;Limpiador Binner polvo brillo citrus liquido repuesto x 300ml;BINNER;Multiusos;6.993;4
362;5402;Limpiador Binner polvo flores primavera liquido repuesto x 300ml;KOPOLA;Multiusos;6.993;10
363;9893;Limpiador Dersa en polvo 1A x 500 g;1A;Multiusos;2.303;4
364;9769;Limpiador Dersa en polvo 1A x 750 g;1A;Multiusos;3.423;8
365;1145;Limpiador limpia ya juntas spray x 500m;LIMPIA YA;Multiusos;1.393;0
366;6581;Limpiador Líquido Ajax Bicarbonato Naranja-Limón 1.5L;AJAX;Multiusos;8.590;3
367;5083;Limpiador Liquido Antigrasa Regular Mr Musculo x 500ml;MR MUSCULO;Multiusos;7.273;9
368;5747;Limpiador Liquido Mr Musculo antigrasa acción naranja x 500 ml repuesto;MR MUSCULO;Multiusos;5.790;0
369;9720;Limpiador Liquido Multi-Acción OxyPower Mr Musculo x 500ml;MR MUSCULO;Multiusos;7.273;3
370;4848;Limpiador Multiusos Aceite De Citronela Original Alaska x 250ml;ALASKA;Multiusos;12.390;4
371;7436;Limpiador Multiusos Bon Bril x 900cc;BON BRIL;Multiusos;3.990;6
372;672;Limpiador quitagrasa citrus repuesto dersa 1a x 500ml;1A;Multiusos;4.333;4
373;4877;Limpiador Sanpic canela manzana antibacterial x 3 l;SANPIC;Multiusos;10.073;4
374;4884;Limpiador Sanpic lavanda x 3 l;SANPIC;Multiusos;10.073;0
375;5544;Limpiador Sanpic vainilla antibacterial x 3 l;SANPIC;Multiusos;10.073;8
376;716;Limpiapisos Máxima bicarbonato x 2000 ml;MAXIMA MP;Multiusos;3.003;7
377;8101;Limpiapisos Máxima bicarbonato x 5000 ml;MAXIMA MP;Multiusos;9.990;6
378;3375;Mr Musculo advanced total cocina + repuesto x 500 ml c-u precio especial;MR MUSCULO;Multiusos;11.390;9
379;516;Multiusos antibacterial biovarsol x 2000 ml;BIOVARSOL;Multiusos;15.113;0
380;696;Multiusos Frotex crema doy pack x 170g;FROTEX;Multiusos;4.193;2
381;3064;Multiusos sanpic vainilla antibacterial x 5000ml;SANPIC;Multiusos;15.813;5
382;1823;Quita grasa cocina binner x 500 ml + doypack x 500ml;BINNER;Multiusos;10.913;9
383;4746;Quitagrasa industrial lps x 4000ml;LPS;Multiusos;13.713;1
384;5066;Quitagrasa limon pistola 500 ml gratis repuesto Doypack 500ml;EASY OFF BANG;Multiusos;6.293;10
385;4380;Quitagrasa Limón Repuesto 2000ml;EASY OFF BANG;Multiusos;16.513;4
386;8108;Quitagrasa Limón Repuesto Doypack 500ml;EASY OFF BANG;Multiusos;4.333;7
387;9708;Quitamanchas Fab ropa blanca líquido x 800 ml;FAB;Multiusos;4.753;6
388;957;Repuesto Limpiador Liquido Antigrasa Regular Mr Musculo x 500ml;MR MUSCULO;Multiusos;4.193;3
389;7918;Repuesto Limpiador Liquido Multi-Acción OxyPower Mr Musculo x 500ml;MR MUSCULO;Multiusos;5.033;0
390;9451;Shampoo New Andin alfombras cortinas muebles x 2000 ml;NEW ANDIN;Multiusos;18.193;2
391;2666;Shampoo quita grasa vajillas y cristales binner x 500ml;BINNER;Multiusos;7.693;9
392;2549;Varsol andin x 810ml;NEW ANDIN;Multiusos;6.433;1
393;5939;Varsol Búfalo ecológico x 800 ml;BUFALO;Multiusos;6.993;10
394;660;Varsol eterna x 800ml;ETERNA;Multiusos;6.293;5
395;4955;Varsol Eterna x 500ml;ETERNA;Multiusos;4.193;10
396;2988;Varsol inoloro desodorizado new andin x 800ml;NEW ANDIN;Multiusos;8.673;1
397;402;Varsol Magistral x 2000ml;MAGISTRAL;Multiusos;13.013;8
398;5998;Varsol magistral frasco x 400ml;MAGISTRAL;Multiusos;3.633;0
399;6880;Varsol magistral quitamanchas x 800ml;MAGISTRAL;Multiusos;5.593;9
400;3916;Varsol new andin x 500 ml;NEW ANDIN;Multiusos;4.473;7
401;7455;Varsol New Andin desodorizado x 2000 ml;NEW ANDIN;Multiusos;19.593;1
402;9355;Agua brisa x 6unds x 280 ml c-u precio especial;BRISA;Agua;4.090;6
403;7110;Agua Brisa botella x 1 litro - Agua brisa botella x 1 litro;BRISA;Agua;2.150;10
404;1802;Agua Brisa con gas lima limón x 600ml - Agua brisa con gas lima limón x 600ml;BRISA;Agua;2.190;10
405;3007;Agua Brisa con gas pet x 600 ml;BRISA;Agua;1.790;10
406;4915;Agua Brisa gas mandarina x 600 ml;BRISA;Agua;2.190;0
407;5151;Agua Brisa pet x 24 und x 280 ml c-u precio especial;BRISA;Agua;9.990;9
408;9129;Agua Brisa pet x 600 ml;BRISA;Agua;1.890;2
409;9463;Agua Brisa sabores gas surtido x 6 und x 280 ml c-u precio especial;BRISA;Agua;4.490;4
410;8037;Agua Brisa sin gas bolsa x6l - Agua brisa sin gas bolsa x6l;BRISA;Agua;3.090;3
411;363;Agua Brisa sin gas potable x 6L;BRISA;Agua;6.390;4
412;7006;Agua Brisa Six-Pack x 600 ml Precio especial;BRISA;Agua;8.590;4
413;4845;Agua Cristal x24und x 300ml c-u - Agua Cristal x 24und x 300ml c-u;CRISTAL;Agua;9.990;1
414;5611;Agua Cristal x 1.5L;CRISTAL;Agua;2.690;9
415;1305;Agua Cristal x300ml c-u pg.10 lev.12 - Agua cristal x300ml c-u pg.10 lev.12;CRISTAL;Agua;5.390;0
416;9530;Agua Cristal Bolsa x 6 L;CRISTAL;Agua;2.390;2
417;5436;Agua Cristal Con Gas Pet x 600ml;CRISTAL;Agua;1.590;10
418;3159;Agua Cristal ecopack x 1 L - Agua cristal ecopack x 1 L;CRISTAL;Agua;1.490;6
419;9437;Agua Cristal Garrafa x 5 L;CRISTAL;Agua;5.390;5
420;7468;Agua Cristal Pet. x 600ml;CRISTAL;Agua;1.790;4
421;3828;Agua Cristal potable tratada x 3.125 l;CRISTAL;Agua;2.790;9
422;7992;Agua de coco Ducoco x 330 ml;DUCOCO;Agua;3.290;1
423;5796;Agua Del Nacimiento vidrio x 500ml;NACIMIENTO;Agua;2.250;10
424;5210;Agua Manantial x 1.5 L;MANANTIAL;Agua;3.390;0
425;1860;Agua Manantial x 600ml;MANANTIAL;Agua;2.090;3
426;2401;Agua Manantial con Gas x 600ml;MANANTIAL;Agua;2.090;3
427;896;Agua Mananttial six-pack x 600ml;MANANTIAL;Agua;10.990;5
428;6414;Agua mineral San Pellegrino x 250 six pack;S.PELLEGRINO;Agua;31.990;8
429;4053;Agua mineral San Pellegrino x 250 cm3;S.PELLEGRINO;Agua;6.990;2
430;444;Agua Nacimiento origen natural botella x 600 ml;NACIMIENTO;Agua;2.190;6
431;6250;Agua Oasis bot x 600 ml - Agua oasis bot x 600 ml;OASIS;Agua;1.390;10
432;4441;Agua Saborizada H2O X 600ml Maracuyá;H2OH!;Agua;2.490;1
433;824;Agua saborizada H2OH lima limón x 1.5 L;H2OH!;Agua;2.690;5
434;3865;Agua saborizada lima limón H2O X 600ml;H2OH!;Agua;2.490;4
435;801;Agua San Pellegino mineral gas x 500ml;SAN PELLEGRINO;Agua;5.990;1
436;8562;Agua Tonica Fentimans Fourpack X 200ml c-u;FENTIMANS;Agua;22.990;10
437;6992;Agua tonica fevertree mediterranean fourpack x200m;FEVER TREE;Agua;24.990;1
438;4680;Agua tonica mil 976 cero calorias x 4 und x 207ml c-u;MIL 976;Agua;16.990;4
439;1330;Agua tónica Mil 976 ocean Premium x 4unds x 207 ml c-u - Agua tónica mil 976 ocean Premium x 4unds x 207 ml c-u;MIL 976;Agua;15.990;0
440;8174;Agua tónica San Pellegrino x 6 und x 200 ml c-u;SAN PELLEGRINO;Agua;35.990;9
441;6751;Agua Viel colágeno pepino limón x 635 ml;VIEL;Agua;3.990;7
442;9539;Mezclador mil 976gingeralecero.calo x 4 und x 207ml c-u - Mezclador Mil 976 ginger x 4 und x 207ml c-u;MIL 976;Agua;16.990;5
443;4808;Bebida de aloe vera TBest original  x 1.5L;TBEST;Agua;16.990;2
444;7325;Bebida De Aloe Vera TBest Original Sin Azúcar X 500Ml;TBEST;Agua;6.990;1
445;2524;Bebida De Aloe Vera TBest Original Sin Azúcar X 1.5L;TBEST;Agua;16.990;4
446;5137;Bebida de coco original con cristales Bio Koko x 300 ml;BIO KOKO;Agua;4.390;9
447;341;Bebida gasificada limonata H2oh! x 600 ml;H2OH!;Agua;2.490;0
448;5094;Bebida gasificada limonata H2oh! x 1.5 L;H2OH!;Agua;2.590;0
449;1757;Vive 100 de maracuyá x-treme x 380 ml;VIVE 100;Energizantes;2.050;3
450;4200;Bebida cola frutos rojos speed max botella x 250 ml;SPEED;Energizantes;1.050;4
451;752;Bebida energética monster x 473 ml;MONSTER;Energizantes;6.790;7
452;1861;Bebida energética predator x 4 und x 355 ml c-u;PREDATOR;Energizantes;11.590;4
453;8136;Bebida energizante Monster Green x 4 und x 473 ml c-u;LANGGUTH GERMAN;Energizantes;32.990;6
454;4942;Bebida Energizante Predator x 355 ml;PREDATOR;Energizantes;2.990;7
455;9393;Bebida Energizante Red Bull x 355ml;RED BULL;Energizantes;5.990;9
456;3813;Bebida Energizante Red Bull Energy Drink Four Pack x 250 ml;RED BULL;Energizantes;19.590;5
457;490;Bebida energizante Red Bull sin azúcar lata x 4 und x 250 ml c-u;RED BULL;Energizantes;19.590;4
458;8680;Bebida energizante Red Bull Sugar Free x 250 ml;RED BULL;Energizantes;4.990;0
459;2676;Bebida Energizante Red Bull taurina x250ml;RED BULL;Energizantes;4.990;3
460;5362;Bebida energizante Speed Max cero x 250ml;SPEED;Energizantes;1.050;6
461;1617;Bebida energizante Speed Max cero lata x 269ml;SPEED;Energizantes;1.290;9
462;3368;Bebida energizante Vive 100% Açai x 240ml;VIVE 100;Energizantes;1.590;8
463;5030;Bebida energizante VIVE 100% urban lata x 269ml;VIVE 100;Energizantes;1.190;4
464;7710;Bebida energizante Vive100% acaí x 380 ml;VIVE 100;Energizantes;2.190;8
465;4961;Bebida Energizante VIVE100% botella x 380 ml;VIVE 100;Energizantes;2.250;1
466;7912;Bebida Energizante VIVE100% botella x 240 ml;VIVE 100;Energizantes;1.590;6
467;7858;Bebida energizante VIVE100% fusión Frutos Rojos x 400ml;VIVE 100;Energizantes;2.190;8
468;334;Coca Cola café sin azúcar lata x 235 ml;COCA COLA;Gaseosas;1.990;7
469;6031;Gaseosa 7 Up x 3,125 Litros;7 UP;Gaseosas;5.190;2
470;2661;Gaseosa Bretana x 300ml;BRETANA;Gaseosas;1.950;3
471;8918;Gaseosa Bretaña x 2.5L;BRETANA;Gaseosas;4.690;8
472;1786;Gaseosa canada cry agua tonica x 300 ml;CANADA DRY;Gaseosas;1.890;8
473;1403;Gaseosa Canada Dry ginger x 1.5 litros;CANADA DRY;Gaseosas;2.990;8
474;3211;Gaseosa canada dry ginger ale x 2,5 Litros;POSTOBON;Gaseosas;4.990;1
475;3225;Gaseosa Coca Cola x 1.5 Litros;COCA COLA;Gaseosas;3.590;9
476;1458;Gaseosa Coca Cola x 3L + Gaseosa Quatro x 3L;COCA COLA;Gaseosas;9.790;3
477;2506;Gaseosa coca cola + sprite x 3000ml c-u;COCA COLA;Gaseosas;9.390;8
478;5875;Gaseosa Coca cola cero en vidrio x 300 ml;COCA COLA;Gaseosas;2.390;2
479;3307;Gaseosa Coca Cola Light x 1.5 Litros;COCA COLA;Gaseosas;3.590;3
480;9575;Gaseosa Coca cola Mega familiar x 2.5 L;COCA COLA;Gaseosas;5.790;1
481;1830;Gaseosa Coca Cola sin azúcar x 2 und x 3 l c-u;COCA COLA;Gaseosas;8.790;4
482;205;Gaseosa Coca cola sin calorías en Vidrio x 300 ml;COCA COLA;Gaseosas;2.290;1
483;7289;Gaseosa Coca cola sin calorias sabor ligero x 600 ml;COCA COLA;Gaseosas;2.590;1
484;3827;Gaseosa Coca Cola Zero x 1.5Litros;COCA COLA;Gaseosas;3.390;8
485;4080;Gaseosa Coca Cola Zero x 600ml;COCA COLA;Gaseosas;2.690;8
486;7019;Gaseosa Coca Cola Zero x 2.5L;COCA COLA;Gaseosas;5.590;4
487;7849;Gaseosa colombiana x 400 ml;COLOMBIANA;Gaseosas;1.590;0
488;5152;Gaseosa colombiana x 300 ml;COLOMBIANA;Gaseosas;1.690;0
489;8993;Gaseosa Colombiana Cero x 1,5 L;COLOMBIANA;Gaseosas;2.190;2
490;1568;Gaseosa Colombiana Cero Calorías X2.5L;COLOMBIANA;Gaseosas;5.190;0
491;10;Gaseosa Colombiana Go Pack x 600ml;COLOMBIANA;Gaseosas;2.450;8
492;1282;Gaseosa Colombiana Postobon x 3.125L;COLOMBIANA;Gaseosas;5.190;7
493;6535;Gaseosa duopack x 2500 ml;POSTOBON;Gaseosas;8.990;10
